filename,Violate MR-1 by 3 colors,Violate MR-1 by 15 colors,Violate MR-2 by 3 colors,Violate MR-2 by 15 colors
ILSVRC2012_val_00026048.JPEG,False,False,False,False
ILSVRC2012_val_00026049.JPEG,False,False,False,False
ILSVRC2012_val_00026050.JPEG,False,False,False,False
ILSVRC2012_val_00026051.JPEG,False,False,False,False
ILSVRC2012_val_00026053.JPEG,True,True,True,True
ILSVRC2012_val_00026054.JPEG,True,True,False,False
ILSVRC2012_val_00026056.JPEG,False,False,False,False
ILSVRC2012_val_00026057.JPEG,False,False,False,False
ILSVRC2012_val_00026058.JPEG,False,False,False,False
ILSVRC2012_val_00026059.JPEG,False,False,False,False
ILSVRC2012_val_00026060.JPEG,False,False,False,False
ILSVRC2012_val_00026061.JPEG,False,False,True,True
ILSVRC2012_val_00026062.JPEG,False,False,False,False
ILSVRC2012_val_00026063.JPEG,True,True,True,True
ILSVRC2012_val_00026064.JPEG,False,False,False,False
ILSVRC2012_val_00026067.JPEG,False,False,False,False
ILSVRC2012_val_00026068.JPEG,False,False,False,False
ILSVRC2012_val_00026069.JPEG,True,True,False,True
ILSVRC2012_val_00026070.JPEG,False,False,False,False
ILSVRC2012_val_00026071.JPEG,True,True,True,True
ILSVRC2012_val_00026073.JPEG,False,False,False,False
ILSVRC2012_val_00026076.JPEG,False,False,False,False
ILSVRC2012_val_00026077.JPEG,False,False,False,False
ILSVRC2012_val_00026078.JPEG,False,False,False,False
ILSVRC2012_val_00026082.JPEG,False,False,False,False
ILSVRC2012_val_00026083.JPEG,True,True,True,True
ILSVRC2012_val_00026084.JPEG,False,False,False,False
ILSVRC2012_val_00026085.JPEG,False,False,False,False
ILSVRC2012_val_00026086.JPEG,False,False,False,False
ILSVRC2012_val_00026087.JPEG,False,False,False,False
ILSVRC2012_val_00026088.JPEG,False,False,False,False
ILSVRC2012_val_00026089.JPEG,True,True,False,False
ILSVRC2012_val_00026090.JPEG,False,False,False,False
ILSVRC2012_val_00026092.JPEG,False,False,True,True
ILSVRC2012_val_00026093.JPEG,False,False,False,False
ILSVRC2012_val_00026094.JPEG,False,False,False,False
ILSVRC2012_val_00026095.JPEG,False,False,True,True
ILSVRC2012_val_00026096.JPEG,False,False,False,False
ILSVRC2012_val_00026099.JPEG,False,False,False,False
ILSVRC2012_val_00026100.JPEG,False,False,False,True
ILSVRC2012_val_00026102.JPEG,False,False,False,False
ILSVRC2012_val_00026103.JPEG,False,False,True,True
ILSVRC2012_val_00026104.JPEG,False,False,False,False
ILSVRC2012_val_00026108.JPEG,False,False,False,False
ILSVRC2012_val_00026109.JPEG,False,False,False,False
ILSVRC2012_val_00026110.JPEG,False,False,False,False
ILSVRC2012_val_00026112.JPEG,False,False,False,False
ILSVRC2012_val_00026113.JPEG,False,False,False,False
ILSVRC2012_val_00026114.JPEG,False,False,False,False
ILSVRC2012_val_00026115.JPEG,False,False,False,False
ILSVRC2012_val_00026116.JPEG,False,False,False,False
ILSVRC2012_val_00026117.JPEG,False,False,False,False
ILSVRC2012_val_00026119.JPEG,False,False,False,False
ILSVRC2012_val_00026120.JPEG,False,False,False,False
ILSVRC2012_val_00026121.JPEG,False,False,False,False
ILSVRC2012_val_00026122.JPEG,False,False,False,False
ILSVRC2012_val_00026123.JPEG,False,False,False,False
ILSVRC2012_val_00026124.JPEG,False,False,False,False
ILSVRC2012_val_00026125.JPEG,False,False,True,True
ILSVRC2012_val_00026126.JPEG,False,False,False,False
ILSVRC2012_val_00026128.JPEG,False,False,False,False
ILSVRC2012_val_00026129.JPEG,True,True,True,True
ILSVRC2012_val_00026130.JPEG,False,False,False,False
ILSVRC2012_val_00026131.JPEG,False,False,False,False
ILSVRC2012_val_00026133.JPEG,False,False,False,False
ILSVRC2012_val_00026134.JPEG,False,False,False,False
ILSVRC2012_val_00026136.JPEG,False,False,False,False
ILSVRC2012_val_00026137.JPEG,False,False,False,False
ILSVRC2012_val_00026138.JPEG,False,False,True,True
ILSVRC2012_val_00026139.JPEG,False,False,False,False
ILSVRC2012_val_00026141.JPEG,False,False,False,False
ILSVRC2012_val_00026142.JPEG,True,True,False,False
ILSVRC2012_val_00026143.JPEG,False,False,False,False
ILSVRC2012_val_00026144.JPEG,False,False,False,False
ILSVRC2012_val_00026145.JPEG,False,False,False,False
ILSVRC2012_val_00026147.JPEG,False,False,True,True
ILSVRC2012_val_00026149.JPEG,False,False,False,False
ILSVRC2012_val_00026150.JPEG,False,False,True,True
ILSVRC2012_val_00026151.JPEG,False,False,False,False
ILSVRC2012_val_00026152.JPEG,False,False,False,False
ILSVRC2012_val_00026153.JPEG,False,False,False,False
ILSVRC2012_val_00026154.JPEG,False,False,False,False
ILSVRC2012_val_00026156.JPEG,False,False,False,False
ILSVRC2012_val_00026157.JPEG,False,False,False,False
ILSVRC2012_val_00026158.JPEG,False,False,False,False
ILSVRC2012_val_00026159.JPEG,False,False,False,False
ILSVRC2012_val_00026161.JPEG,False,False,False,False
ILSVRC2012_val_00026162.JPEG,True,True,True,True
ILSVRC2012_val_00026163.JPEG,False,False,False,False
ILSVRC2012_val_00026164.JPEG,False,False,False,False
ILSVRC2012_val_00026165.JPEG,False,False,False,False
ILSVRC2012_val_00026167.JPEG,False,False,False,False
ILSVRC2012_val_00026168.JPEG,False,False,False,False
ILSVRC2012_val_00026170.JPEG,False,False,True,True
ILSVRC2012_val_00026171.JPEG,False,False,False,False
ILSVRC2012_val_00026172.JPEG,False,False,False,False
ILSVRC2012_val_00026175.JPEG,True,True,True,True
ILSVRC2012_val_00026176.JPEG,False,False,False,False
ILSVRC2012_val_00026177.JPEG,False,False,True,True
ILSVRC2012_val_00026178.JPEG,False,False,False,False
ILSVRC2012_val_00026181.JPEG,False,False,False,False
ILSVRC2012_val_00026182.JPEG,False,False,False,False
ILSVRC2012_val_00026186.JPEG,False,False,False,False
ILSVRC2012_val_00026187.JPEG,False,False,False,False
ILSVRC2012_val_00026188.JPEG,False,False,False,False
ILSVRC2012_val_00026189.JPEG,False,False,False,False
ILSVRC2012_val_00026190.JPEG,False,False,True,True
ILSVRC2012_val_00026191.JPEG,False,False,True,True
ILSVRC2012_val_00026192.JPEG,False,False,False,False
ILSVRC2012_val_00026194.JPEG,False,False,False,False
ILSVRC2012_val_00026195.JPEG,False,False,False,False
ILSVRC2012_val_00026196.JPEG,False,False,False,False
ILSVRC2012_val_00026199.JPEG,False,False,False,False
ILSVRC2012_val_00026200.JPEG,False,False,False,True
ILSVRC2012_val_00026202.JPEG,False,False,False,False
ILSVRC2012_val_00026204.JPEG,False,False,False,False
ILSVRC2012_val_00026208.JPEG,False,False,False,False
ILSVRC2012_val_00026210.JPEG,False,False,False,False
ILSVRC2012_val_00026211.JPEG,True,True,False,True
ILSVRC2012_val_00026212.JPEG,False,False,False,True
ILSVRC2012_val_00026213.JPEG,False,False,True,True
ILSVRC2012_val_00026214.JPEG,False,False,False,False
ILSVRC2012_val_00026215.JPEG,False,False,False,False
ILSVRC2012_val_00026217.JPEG,False,False,False,False
ILSVRC2012_val_00026218.JPEG,False,False,False,False
ILSVRC2012_val_00026219.JPEG,False,False,False,False
ILSVRC2012_val_00026222.JPEG,False,False,False,False
ILSVRC2012_val_00026223.JPEG,False,False,False,False
ILSVRC2012_val_00026224.JPEG,False,False,False,False
ILSVRC2012_val_00026226.JPEG,False,False,False,False
ILSVRC2012_val_00026227.JPEG,False,False,False,False
ILSVRC2012_val_00026229.JPEG,False,False,False,False
ILSVRC2012_val_00026230.JPEG,False,False,False,False
ILSVRC2012_val_00026231.JPEG,False,False,False,False
ILSVRC2012_val_00026232.JPEG,False,False,False,False
ILSVRC2012_val_00026234.JPEG,False,False,False,False
ILSVRC2012_val_00026235.JPEG,False,False,True,True
ILSVRC2012_val_00026238.JPEG,False,False,False,False
ILSVRC2012_val_00026239.JPEG,False,False,False,False
ILSVRC2012_val_00026240.JPEG,True,True,True,True
ILSVRC2012_val_00026241.JPEG,False,False,False,True
ILSVRC2012_val_00026242.JPEG,False,False,False,False
ILSVRC2012_val_00026243.JPEG,False,False,False,True
ILSVRC2012_val_00026244.JPEG,False,False,False,False
ILSVRC2012_val_00026245.JPEG,False,False,False,False
ILSVRC2012_val_00026246.JPEG,False,False,False,False
ILSVRC2012_val_00026247.JPEG,False,False,False,False
ILSVRC2012_val_00026248.JPEG,False,False,False,False
ILSVRC2012_val_00026249.JPEG,False,False,False,False
ILSVRC2012_val_00026250.JPEG,False,False,False,False
ILSVRC2012_val_00026251.JPEG,False,False,False,False
ILSVRC2012_val_00026254.JPEG,False,False,False,False
ILSVRC2012_val_00026255.JPEG,False,False,False,False
ILSVRC2012_val_00026256.JPEG,True,True,False,False
ILSVRC2012_val_00026258.JPEG,False,False,False,False
ILSVRC2012_val_00026259.JPEG,False,False,False,False
ILSVRC2012_val_00026260.JPEG,False,False,False,False
ILSVRC2012_val_00026263.JPEG,False,False,False,True
ILSVRC2012_val_00026265.JPEG,False,False,False,False
ILSVRC2012_val_00026267.JPEG,False,False,False,False
ILSVRC2012_val_00026268.JPEG,False,False,False,False
ILSVRC2012_val_00026269.JPEG,False,False,False,True
ILSVRC2012_val_00026270.JPEG,False,False,False,False
ILSVRC2012_val_00026271.JPEG,False,False,False,False
ILSVRC2012_val_00026272.JPEG,False,False,False,False
ILSVRC2012_val_00026274.JPEG,False,False,False,False
ILSVRC2012_val_00026275.JPEG,False,False,False,False
ILSVRC2012_val_00026276.JPEG,False,False,False,True
ILSVRC2012_val_00026277.JPEG,False,False,False,False
ILSVRC2012_val_00026278.JPEG,False,False,False,False
ILSVRC2012_val_00026279.JPEG,False,False,False,False
ILSVRC2012_val_00026280.JPEG,False,False,True,True
ILSVRC2012_val_00026281.JPEG,False,False,False,False
ILSVRC2012_val_00026282.JPEG,False,False,False,False
ILSVRC2012_val_00026285.JPEG,False,False,False,False
ILSVRC2012_val_00026287.JPEG,False,False,False,False
ILSVRC2012_val_00026288.JPEG,False,False,False,False
ILSVRC2012_val_00026290.JPEG,False,False,False,False
ILSVRC2012_val_00026293.JPEG,False,False,False,False
ILSVRC2012_val_00026295.JPEG,False,False,False,False
ILSVRC2012_val_00026296.JPEG,False,False,True,True
ILSVRC2012_val_00026297.JPEG,False,False,False,False
ILSVRC2012_val_00026300.JPEG,False,False,False,False
ILSVRC2012_val_00026301.JPEG,False,False,False,False
ILSVRC2012_val_00026302.JPEG,False,False,False,False
ILSVRC2012_val_00026303.JPEG,False,False,False,False
ILSVRC2012_val_00026306.JPEG,False,False,False,False
ILSVRC2012_val_00026307.JPEG,False,False,False,False
ILSVRC2012_val_00026308.JPEG,False,False,False,False
ILSVRC2012_val_00026309.JPEG,False,False,True,True
ILSVRC2012_val_00026310.JPEG,False,False,False,False
ILSVRC2012_val_00026311.JPEG,False,False,False,False
ILSVRC2012_val_00026312.JPEG,False,False,False,False
ILSVRC2012_val_00026314.JPEG,False,False,True,True
ILSVRC2012_val_00026316.JPEG,False,False,False,True
ILSVRC2012_val_00026317.JPEG,True,True,True,True
ILSVRC2012_val_00026320.JPEG,False,False,True,True
ILSVRC2012_val_00026321.JPEG,True,True,False,False
ILSVRC2012_val_00026323.JPEG,False,False,False,False
ILSVRC2012_val_00026325.JPEG,False,False,False,False
ILSVRC2012_val_00026326.JPEG,False,False,False,True
ILSVRC2012_val_00026327.JPEG,False,False,False,False
ILSVRC2012_val_00026328.JPEG,True,True,False,True
ILSVRC2012_val_00026329.JPEG,False,False,False,False
ILSVRC2012_val_00026331.JPEG,False,False,False,False
ILSVRC2012_val_00026332.JPEG,False,False,True,True
ILSVRC2012_val_00026333.JPEG,False,False,False,False
ILSVRC2012_val_00026335.JPEG,False,False,False,False
ILSVRC2012_val_00026336.JPEG,False,False,False,False
ILSVRC2012_val_00026337.JPEG,False,False,False,False
ILSVRC2012_val_00026338.JPEG,False,False,False,False
ILSVRC2012_val_00026339.JPEG,False,False,False,False
ILSVRC2012_val_00026340.JPEG,False,False,False,False
ILSVRC2012_val_00026341.JPEG,False,False,False,False
ILSVRC2012_val_00026346.JPEG,False,False,False,False
ILSVRC2012_val_00026347.JPEG,False,False,False,False
ILSVRC2012_val_00026348.JPEG,True,True,True,True
ILSVRC2012_val_00026350.JPEG,False,False,True,True
ILSVRC2012_val_00026351.JPEG,False,False,False,False
ILSVRC2012_val_00026353.JPEG,False,False,False,False
ILSVRC2012_val_00026354.JPEG,False,False,False,False
ILSVRC2012_val_00026355.JPEG,False,False,False,False
ILSVRC2012_val_00026356.JPEG,False,False,False,False
ILSVRC2012_val_00026358.JPEG,False,False,False,False
ILSVRC2012_val_00026359.JPEG,False,False,False,True
ILSVRC2012_val_00026360.JPEG,False,False,True,False
ILSVRC2012_val_00026361.JPEG,False,False,False,False
ILSVRC2012_val_00026362.JPEG,False,False,False,False
ILSVRC2012_val_00026363.JPEG,False,False,False,False
ILSVRC2012_val_00026364.JPEG,True,True,True,True
ILSVRC2012_val_00026365.JPEG,False,False,True,True
ILSVRC2012_val_00026366.JPEG,False,False,True,True
ILSVRC2012_val_00026367.JPEG,False,False,False,False
ILSVRC2012_val_00026368.JPEG,False,False,True,True
ILSVRC2012_val_00026370.JPEG,False,False,False,False
ILSVRC2012_val_00026372.JPEG,False,False,False,False
ILSVRC2012_val_00026374.JPEG,False,False,False,False
ILSVRC2012_val_00026377.JPEG,False,False,False,False
ILSVRC2012_val_00026378.JPEG,False,False,False,False
ILSVRC2012_val_00026380.JPEG,False,False,False,False
ILSVRC2012_val_00026382.JPEG,False,False,False,False
ILSVRC2012_val_00026383.JPEG,False,False,False,False
ILSVRC2012_val_00026384.JPEG,False,False,False,True
ILSVRC2012_val_00026385.JPEG,False,False,False,False
ILSVRC2012_val_00026386.JPEG,False,False,False,False
ILSVRC2012_val_00026387.JPEG,False,False,False,False
ILSVRC2012_val_00026389.JPEG,False,False,False,False
ILSVRC2012_val_00026390.JPEG,True,True,True,True
ILSVRC2012_val_00026391.JPEG,False,False,False,False
ILSVRC2012_val_00026392.JPEG,False,False,True,True
ILSVRC2012_val_00026394.JPEG,False,False,True,True
ILSVRC2012_val_00026395.JPEG,False,False,True,True
ILSVRC2012_val_00026397.JPEG,False,False,False,False
ILSVRC2012_val_00026398.JPEG,False,False,False,False
ILSVRC2012_val_00026399.JPEG,False,False,False,True
ILSVRC2012_val_00026400.JPEG,False,False,True,True
ILSVRC2012_val_00026401.JPEG,False,False,False,False
ILSVRC2012_val_00026402.JPEG,False,False,False,False
ILSVRC2012_val_00026404.JPEG,False,False,False,False
ILSVRC2012_val_00026406.JPEG,False,False,False,False
ILSVRC2012_val_00026407.JPEG,False,False,False,False
ILSVRC2012_val_00026408.JPEG,False,False,True,True
ILSVRC2012_val_00026410.JPEG,False,False,False,False
ILSVRC2012_val_00026413.JPEG,True,True,True,True
ILSVRC2012_val_00026414.JPEG,True,False,False,False
ILSVRC2012_val_00026416.JPEG,False,False,False,False
ILSVRC2012_val_00026417.JPEG,False,False,True,True
ILSVRC2012_val_00026418.JPEG,False,False,True,True
ILSVRC2012_val_00026419.JPEG,False,False,False,False
ILSVRC2012_val_00026420.JPEG,False,False,False,False
ILSVRC2012_val_00026421.JPEG,False,False,False,False
ILSVRC2012_val_00026422.JPEG,False,False,False,False
ILSVRC2012_val_00026423.JPEG,True,True,False,False
ILSVRC2012_val_00026424.JPEG,False,False,False,False
ILSVRC2012_val_00026425.JPEG,False,False,False,False
ILSVRC2012_val_00026428.JPEG,False,False,False,False
ILSVRC2012_val_00026429.JPEG,False,False,False,True
ILSVRC2012_val_00026430.JPEG,False,False,False,False
ILSVRC2012_val_00026431.JPEG,False,False,False,False
ILSVRC2012_val_00026433.JPEG,False,False,False,False
ILSVRC2012_val_00026434.JPEG,False,False,False,False
ILSVRC2012_val_00026435.JPEG,False,False,True,True
ILSVRC2012_val_00026436.JPEG,False,False,True,True
ILSVRC2012_val_00026438.JPEG,False,False,False,False
ILSVRC2012_val_00026441.JPEG,False,False,False,False
ILSVRC2012_val_00026442.JPEG,False,False,False,False
ILSVRC2012_val_00026443.JPEG,False,False,False,False
ILSVRC2012_val_00026445.JPEG,False,False,False,False
ILSVRC2012_val_00026446.JPEG,False,False,False,False
ILSVRC2012_val_00026447.JPEG,True,False,True,True
ILSVRC2012_val_00026448.JPEG,False,False,False,False
ILSVRC2012_val_00026449.JPEG,False,False,False,False
ILSVRC2012_val_00026450.JPEG,False,False,False,False
ILSVRC2012_val_00026451.JPEG,False,False,False,False
ILSVRC2012_val_00026452.JPEG,False,False,False,False
ILSVRC2012_val_00026453.JPEG,False,False,False,True
ILSVRC2012_val_00026454.JPEG,False,False,False,False
ILSVRC2012_val_00026455.JPEG,False,False,False,False
ILSVRC2012_val_00026456.JPEG,False,False,False,False
ILSVRC2012_val_00026458.JPEG,False,False,False,False
ILSVRC2012_val_00026461.JPEG,False,False,False,False
ILSVRC2012_val_00026462.JPEG,False,False,False,False
ILSVRC2012_val_00026463.JPEG,False,False,False,False
ILSVRC2012_val_00026464.JPEG,False,False,False,True
ILSVRC2012_val_00026465.JPEG,False,False,False,False
ILSVRC2012_val_00026466.JPEG,False,False,False,False
ILSVRC2012_val_00026467.JPEG,False,False,False,False
ILSVRC2012_val_00026468.JPEG,False,False,False,False
ILSVRC2012_val_00026469.JPEG,False,False,True,True
ILSVRC2012_val_00026471.JPEG,False,False,False,False
ILSVRC2012_val_00026472.JPEG,False,False,False,False
ILSVRC2012_val_00026473.JPEG,False,False,True,True
ILSVRC2012_val_00026474.JPEG,False,False,False,False
ILSVRC2012_val_00026476.JPEG,False,False,False,False
ILSVRC2012_val_00026477.JPEG,False,False,False,False
ILSVRC2012_val_00026478.JPEG,False,False,False,False
ILSVRC2012_val_00026479.JPEG,False,False,False,False
ILSVRC2012_val_00026480.JPEG,False,False,True,True
ILSVRC2012_val_00026481.JPEG,False,False,False,False
ILSVRC2012_val_00026482.JPEG,False,False,True,True
ILSVRC2012_val_00026483.JPEG,False,False,True,True
ILSVRC2012_val_00026484.JPEG,False,False,False,False
ILSVRC2012_val_00026486.JPEG,False,False,False,False
ILSVRC2012_val_00026487.JPEG,False,False,False,False
ILSVRC2012_val_00026488.JPEG,False,False,True,True
ILSVRC2012_val_00026489.JPEG,False,False,False,False
ILSVRC2012_val_00026490.JPEG,True,True,False,False
ILSVRC2012_val_00026491.JPEG,False,False,False,False
ILSVRC2012_val_00026492.JPEG,False,False,False,False
ILSVRC2012_val_00026493.JPEG,False,False,False,False
ILSVRC2012_val_00026494.JPEG,False,False,False,False
ILSVRC2012_val_00026495.JPEG,False,False,True,False
ILSVRC2012_val_00026497.JPEG,False,False,False,False
ILSVRC2012_val_00026498.JPEG,False,False,False,False
ILSVRC2012_val_00026499.JPEG,False,False,True,True
ILSVRC2012_val_00026500.JPEG,False,False,False,False
ILSVRC2012_val_00026501.JPEG,False,False,False,False
ILSVRC2012_val_00026502.JPEG,False,False,False,False
ILSVRC2012_val_00026504.JPEG,False,False,False,False
ILSVRC2012_val_00026506.JPEG,False,False,False,False
ILSVRC2012_val_00026507.JPEG,True,True,True,True
ILSVRC2012_val_00026508.JPEG,False,False,False,False
ILSVRC2012_val_00026509.JPEG,False,False,False,False
ILSVRC2012_val_00026510.JPEG,False,False,False,False
ILSVRC2012_val_00026512.JPEG,False,False,False,False
ILSVRC2012_val_00026514.JPEG,False,False,False,True
ILSVRC2012_val_00026515.JPEG,False,False,False,False
ILSVRC2012_val_00026516.JPEG,False,False,True,True
ILSVRC2012_val_00026517.JPEG,False,False,False,True
ILSVRC2012_val_00026518.JPEG,False,False,False,True
ILSVRC2012_val_00026519.JPEG,False,False,False,False
ILSVRC2012_val_00026521.JPEG,False,False,False,True
ILSVRC2012_val_00026522.JPEG,False,False,False,False
ILSVRC2012_val_00026523.JPEG,False,False,False,False
ILSVRC2012_val_00026524.JPEG,False,False,False,False
ILSVRC2012_val_00026525.JPEG,False,False,True,True
ILSVRC2012_val_00026526.JPEG,False,False,False,False
ILSVRC2012_val_00026527.JPEG,False,False,True,True
ILSVRC2012_val_00026531.JPEG,True,True,False,False
ILSVRC2012_val_00026532.JPEG,False,False,False,False
ILSVRC2012_val_00026533.JPEG,False,False,False,False
ILSVRC2012_val_00026536.JPEG,False,False,False,False
ILSVRC2012_val_00026537.JPEG,False,False,False,False
ILSVRC2012_val_00026538.JPEG,True,True,True,True
ILSVRC2012_val_00026539.JPEG,False,False,False,False
ILSVRC2012_val_00026541.JPEG,False,False,False,False
ILSVRC2012_val_00026542.JPEG,False,False,False,False
ILSVRC2012_val_00026544.JPEG,False,False,False,False
ILSVRC2012_val_00026545.JPEG,False,False,False,False
ILSVRC2012_val_00026546.JPEG,False,False,False,False
ILSVRC2012_val_00026548.JPEG,False,False,False,True
ILSVRC2012_val_00026550.JPEG,False,False,False,False
ILSVRC2012_val_00026551.JPEG,False,False,False,False
ILSVRC2012_val_00026553.JPEG,False,False,False,False
ILSVRC2012_val_00026554.JPEG,False,False,False,False
ILSVRC2012_val_00026555.JPEG,False,False,True,True
ILSVRC2012_val_00026556.JPEG,False,False,False,False
ILSVRC2012_val_00026558.JPEG,False,False,False,False
ILSVRC2012_val_00026559.JPEG,False,False,False,False
ILSVRC2012_val_00026560.JPEG,False,False,False,False
ILSVRC2012_val_00026561.JPEG,False,False,False,False
ILSVRC2012_val_00026562.JPEG,False,False,False,False
ILSVRC2012_val_00026563.JPEG,False,False,True,True
ILSVRC2012_val_00026564.JPEG,False,False,True,True
ILSVRC2012_val_00026565.JPEG,False,False,False,False
ILSVRC2012_val_00026566.JPEG,False,False,False,False
ILSVRC2012_val_00026567.JPEG,False,False,False,False
ILSVRC2012_val_00026571.JPEG,False,False,False,False
ILSVRC2012_val_00026572.JPEG,False,False,False,False
ILSVRC2012_val_00026573.JPEG,False,False,False,True
ILSVRC2012_val_00026574.JPEG,True,True,True,True
ILSVRC2012_val_00026575.JPEG,False,False,False,False
ILSVRC2012_val_00026576.JPEG,False,False,False,False
ILSVRC2012_val_00026577.JPEG,False,False,False,False
ILSVRC2012_val_00026578.JPEG,False,False,True,True
ILSVRC2012_val_00026579.JPEG,False,False,False,False
ILSVRC2012_val_00026580.JPEG,False,False,False,False
ILSVRC2012_val_00026581.JPEG,False,False,False,False
ILSVRC2012_val_00026582.JPEG,False,False,False,False
ILSVRC2012_val_00026584.JPEG,False,False,False,False
ILSVRC2012_val_00026585.JPEG,False,False,False,False
ILSVRC2012_val_00026586.JPEG,False,False,False,False
ILSVRC2012_val_00026587.JPEG,False,False,False,False
ILSVRC2012_val_00026588.JPEG,False,False,False,True
ILSVRC2012_val_00026589.JPEG,False,False,False,False
ILSVRC2012_val_00026591.JPEG,True,True,False,False
ILSVRC2012_val_00026592.JPEG,False,False,True,True
ILSVRC2012_val_00026593.JPEG,False,False,False,False
ILSVRC2012_val_00026595.JPEG,False,False,False,False
ILSVRC2012_val_00026596.JPEG,False,False,False,False
ILSVRC2012_val_00026597.JPEG,False,False,False,False
ILSVRC2012_val_00026600.JPEG,False,False,False,False
ILSVRC2012_val_00026602.JPEG,False,False,False,False
ILSVRC2012_val_00026604.JPEG,False,False,False,False
ILSVRC2012_val_00026606.JPEG,False,False,False,False
ILSVRC2012_val_00026609.JPEG,False,False,False,False
ILSVRC2012_val_00026610.JPEG,False,False,True,True
ILSVRC2012_val_00026611.JPEG,False,False,False,False
ILSVRC2012_val_00026612.JPEG,False,False,False,False
ILSVRC2012_val_00026613.JPEG,False,False,False,False
ILSVRC2012_val_00026614.JPEG,False,False,False,False
ILSVRC2012_val_00026615.JPEG,False,False,True,True
ILSVRC2012_val_00026616.JPEG,False,False,False,False
ILSVRC2012_val_00026617.JPEG,False,False,False,False
ILSVRC2012_val_00026619.JPEG,False,False,False,False
ILSVRC2012_val_00026620.JPEG,False,False,False,False
ILSVRC2012_val_00026622.JPEG,False,False,False,False
ILSVRC2012_val_00026623.JPEG,False,False,False,False
ILSVRC2012_val_00026625.JPEG,False,False,False,False
ILSVRC2012_val_00026627.JPEG,False,False,False,False
ILSVRC2012_val_00026629.JPEG,False,False,False,False
ILSVRC2012_val_00026632.JPEG,False,False,False,False
ILSVRC2012_val_00026633.JPEG,False,False,False,False
ILSVRC2012_val_00026634.JPEG,False,False,True,True
ILSVRC2012_val_00026635.JPEG,False,False,False,False
ILSVRC2012_val_00026636.JPEG,False,False,True,True
ILSVRC2012_val_00026637.JPEG,False,False,True,True
ILSVRC2012_val_00026640.JPEG,False,False,False,False
ILSVRC2012_val_00026641.JPEG,False,False,False,False
ILSVRC2012_val_00026643.JPEG,True,True,True,True
ILSVRC2012_val_00026644.JPEG,False,False,False,True
ILSVRC2012_val_00026646.JPEG,False,False,False,False
ILSVRC2012_val_00026647.JPEG,False,False,False,False
ILSVRC2012_val_00026648.JPEG,False,False,False,False
ILSVRC2012_val_00026649.JPEG,False,False,True,False
ILSVRC2012_val_00026650.JPEG,False,False,False,False
ILSVRC2012_val_00026651.JPEG,False,False,False,False
ILSVRC2012_val_00026652.JPEG,False,False,True,True
ILSVRC2012_val_00026654.JPEG,False,False,False,False
ILSVRC2012_val_00026658.JPEG,False,False,False,False
ILSVRC2012_val_00026659.JPEG,False,False,False,True
ILSVRC2012_val_00026660.JPEG,False,False,False,False
ILSVRC2012_val_00026662.JPEG,False,False,False,False
ILSVRC2012_val_00026663.JPEG,False,False,False,False
ILSVRC2012_val_00026665.JPEG,False,False,False,False
ILSVRC2012_val_00026666.JPEG,False,False,False,False
ILSVRC2012_val_00026668.JPEG,False,False,False,True
ILSVRC2012_val_00026670.JPEG,False,False,False,False
ILSVRC2012_val_00026671.JPEG,False,False,False,False
ILSVRC2012_val_00026672.JPEG,False,False,True,True
ILSVRC2012_val_00026673.JPEG,False,False,False,False
ILSVRC2012_val_00026674.JPEG,False,False,False,False
ILSVRC2012_val_00026675.JPEG,False,False,False,False
ILSVRC2012_val_00026676.JPEG,True,False,False,False
ILSVRC2012_val_00026679.JPEG,False,False,False,False
ILSVRC2012_val_00026680.JPEG,False,False,True,True
ILSVRC2012_val_00026681.JPEG,False,False,False,False
ILSVRC2012_val_00026683.JPEG,False,False,False,False
ILSVRC2012_val_00026684.JPEG,False,False,False,False
ILSVRC2012_val_00026686.JPEG,False,False,False,False
ILSVRC2012_val_00026687.JPEG,False,False,False,False
ILSVRC2012_val_00026689.JPEG,False,False,False,False
ILSVRC2012_val_00026692.JPEG,False,False,False,False
ILSVRC2012_val_00026694.JPEG,False,False,False,False
ILSVRC2012_val_00026695.JPEG,False,False,False,False
ILSVRC2012_val_00026696.JPEG,False,False,False,False
ILSVRC2012_val_00026697.JPEG,False,False,False,False
ILSVRC2012_val_00026700.JPEG,False,False,False,False
ILSVRC2012_val_00026702.JPEG,False,False,False,False
ILSVRC2012_val_00026703.JPEG,False,False,True,True
ILSVRC2012_val_00026705.JPEG,False,False,False,False
ILSVRC2012_val_00026707.JPEG,False,False,False,False
ILSVRC2012_val_00026710.JPEG,False,False,False,False
ILSVRC2012_val_00026711.JPEG,False,False,False,False
ILSVRC2012_val_00026714.JPEG,False,False,False,False
ILSVRC2012_val_00026715.JPEG,False,False,False,False
ILSVRC2012_val_00026716.JPEG,False,False,False,False
ILSVRC2012_val_00026717.JPEG,False,False,False,False
ILSVRC2012_val_00026719.JPEG,False,False,False,False
ILSVRC2012_val_00026720.JPEG,False,False,False,False
ILSVRC2012_val_00026721.JPEG,False,False,False,False
ILSVRC2012_val_00026722.JPEG,False,False,False,False
ILSVRC2012_val_00026725.JPEG,False,False,False,False
ILSVRC2012_val_00026726.JPEG,False,False,False,True
ILSVRC2012_val_00026730.JPEG,False,False,False,False
ILSVRC2012_val_00026731.JPEG,False,False,False,False
ILSVRC2012_val_00026732.JPEG,False,False,False,True
